"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"36","New York","36003","Allegany","1985","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1986","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1988","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1989","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1990","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1993","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1994","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1995","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1996","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1997","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1998","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","1999","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2001","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2002","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2003","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2004","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2005","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2006","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2007","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2008","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2010","43","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2011","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2012","34","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2013","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2014","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2015","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2016","46","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2018","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2019","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2020","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36003","Allegany","2021","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1979","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1980","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1981","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1982","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1983","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1984","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1985","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1986","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1988","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1989","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1990","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1991","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1992","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1993","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1994","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1996","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1997","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1998","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","1999","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2000","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2001","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2002","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2003","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2004","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2005","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2006","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2007","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2008","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2010","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2011","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2012","41","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2013","36","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2014","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2015","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2016","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2017","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2018","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2019","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2020","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36005","Bronx","2021","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1979","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1980","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1981","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1982","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1983","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1984","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1985","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1988","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1989","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1990","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1991","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1992","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1993","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1994","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1995","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1996","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1997","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1998","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","1999","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2001","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2002","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2003","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2004","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2005","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2006","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2007","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2008","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2009","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2010","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2011","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2012","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2013","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2014","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2015","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2016","42","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2019","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2020","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36007","Broome","2021","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1979","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1980","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1981","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1982","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1983","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1984","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1985","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1986","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1987","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1988","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1989","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1990","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1992","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1993","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1994","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1996","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1997","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1998","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","1999","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2001","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2002","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2003","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2004","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2005","33","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2006","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2007","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2008","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2010","39","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2011","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2012","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2013","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2014","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2015","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2016","47","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2017","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2018","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2019","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2020","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36009","Cattaraugus","2021","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1979","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1980","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1981","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1982","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1983","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1984","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1985","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1986","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1987","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1988","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1989","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1990","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1993","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1994","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1996","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1997","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1998","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","1999","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2000","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2001","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2002","33","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2003","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2004","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2005","33","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2006","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2007","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2008","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2010","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2011","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2012","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2013","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2014","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2015","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2016","48","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2017","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2018","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2019","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2020","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36011","Cayuga","2021","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1979","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1980","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1981","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1982","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1983","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1984","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1985","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1986","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1987","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1988","33","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1989","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1990","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1991","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1993","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1994","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1995","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1996","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1997","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1998","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","1999","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2001","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2002","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2003","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2004","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2005","34","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2006","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2007","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2008","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2010","36","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2011","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2012","45","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2013","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36013","Chautauqua","2014","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
